locus_tag,fitness
SPD_1107,0.477853468502289
SPD_1108,0.652651228533422
SPD_1109,0.732041446824669
SPD_1110,0.493727607508725
SPD_1111,0.487386943345126
SPD_1112,0.497293698787482
SPD_1113,0.515362309476894
SPD_1114,1
SPD_1115,1
SPD_1117,0.434797838227606
SPD_1118,0.427675287110203
SPD_1119,0.54340767900322
SPD_1120,0
SPD_1121,0.699107477198258
SPD_1122,0.398958525876632
SPD_1123,0
SPD_1124,0.338079112879045
SPD_1125,0
SPD_1126,0.310202221533949
SPD_1127,0
SPD_1128,0.221298460177483
SPD_1129,0
SPD_1130,0.370697201566069
SPD_1131,0.117984830577227
SPD_1132,0.329850604141834
SPD_1133,0.349156286903724
SPD_1134,0.407419195655958
SPD_1135,0.402573163440083
SPD_1136,0
SPD_1137,0.476147287629525
SPD_1138,0.559291346303674
SPD_1139,0.459200654734116
SPD_1140,0.458683024755434
SPD_1141,0.54221374970179
SPD_1142,0.206719598524214
SPD_1143,0.452333796364351
SPD_1144,0.545922201534102
SPD_1145,0.528285081896084
SPD_1146,0.59603660073844
SPD_1148,0
SPD_1149,0.586126574508045
SPD_1150,0.493152638427066
SPD_1151,0.498969995213414
SPD_1152,0.419245880783813
SPD_1153,0
SPD_1154,0
SPD_1155,0.456338682592513
SPD_1156,1
SPD_1157,1
SPD_1158,0.376789300920744
SPD_1159,0.518814558785668
SPD_1160,0.744915096353799
SPD_1161,1
SPD_1162,1
SPD_1163,0.761683727021099
SPD_1164,1
SPD_1165,1
SPD_1166,1
SPD_1167,1
SPD_1168,1
SPD_1169,1
SPD_1170,1
SPD_1171,1
SPD_1172,0.396483658712857
SPD_1174,1
SPD_1175,1.13034613661872
SPD_1176,0.708575530136402
SPD_1177,1.14522516336944
SPD_1178,0.887262224031505
SPD_1179,1.11355583409315
SPD_1180,0.467720261199537
SPD_1181,0.486234879403433
SPD_1182,0.453670904978073
SPD_1183,0.465088007363283
SPD_1184,0.484115687376474
SPD_1185,1
SPD_1186,1
SPD_1187,0
SPD_1188,0
SPD_1189,1
SPD_1190,0.418454820329581
SPD_1191,0.305709115059736
SPD_1192,0.225727675232898
SPD_1193,0.444861066309076
SPD_1194,0.363937785157836
SPD_1195,0.272836416338967
SPD_1196,0.372317877452673
SPD_1197,0
SPD_1198,0.233481129635838
SPD_1199,0.317248299006286
SPD_1200,0
SPD_1201,0
SPD_1202,0.569264896748075
SPD_1203,0.435648973938647
SPD_1204,0.519731272184168
SPD_1205,0.358989425444159
SPD_1206,0.457713604234666
SPD_1207,0.360897879167528
SPD_1208,0.43833002469782
SPD_1209,0.442721632127173
SPD_1210,0.553866213352024
SPD_1211,0.444215964585702
SPD_1212,0.484347121196574
SPD_1213,0.683999874217647
SPD_1214,0.408732493735253
SPD_1215,0.496547260961159
SPD_1216,0.0138605614890873
SPD_1217,0.525466960573137
SPD_1218,0.428568598313501
SPD_1219,0.410462645185824
SPD_1220,0.399292387408135
SPD_1221,0.319512732081944
SPD_1222,0.336348842648609
SPD_1223,0.532671078084216
SPD_1224,0.430913379779768
SPD_1225,0.579043199643966
SPD_1226,0.48840521722731
SPD_1227,0.409534614599788
SPD_1228,0.502501102030873
SPD_1229,0.482253303417816
SPD_1230,0.419576402292165
SPD_1231,0.369478299731353
SPD_1232,0.476120478680922
SPD_1233,0.304462337686275
SPD_1234,0.388497538021571
SPD_1235,0.479088708329729
SPD_1236,0
SPD_1237,0.424625973312407
SPD_1238,0.403979640030529
SPD_1239,0.470033750650244
SPD_1240,0.382564890557486
SPD_1241,0.476402155824155
SPD_1242,0.442299354419072
SPD_1243,0.492237308519658
SPD_1244,0.329258301300758
SPD_1245,0
SPD_1246,0.387659186480199
SPD_1247,0.433176977582272
SPD_1248,1
SPD_1249,0.509131193081078
SPD_1250,0
SPD_1251,0.244248243767219
SPD_1252,0.565285537604704
SPD_1253,0.503317785224233
SPD_1254,0.717678755463445
SPD_1255,0.556577872960779
SPD_1256,0.453788734457845
SPD_1257,1
SPD_1258,0.516290510178491
SPD_1260,0.941430375495418
SPD_1261,0.501965192427491
SPD_1262,0.778861288088554
SPD_1263,0.944465055514215
SPD_1264,0.904770728452364
SPD_1265,1.00439906681219
SPD_1266,0.53228524081296
SPD_1267,0.561662847352028
SPD_1268,1
SPD_1269,1
SPD_1270,1
SPD_1271,1
SPD_1272,1
SPD_1273,1
SPD_1274,0
SPD_1275,0.502932869613868
SPD_1276,0.557131113824546
SPD_1277,0.619550314434566
SPD_1278,0.579506662465197
SPD_1279,0.643592830431554
SPD_1280,0.399065418110199
SPD_1281,0.479019136396892
SPD_1282,0.51990899938729
SPD_1283,0.494988736605977
SPD_1284,1
SPD_1285,0
SPD_1286,0.427094486139257
SPD_1287,0.338654622844706
SPD_1288,0
SPD_1289,0.364353482841919
SPD_1290,0
SPD_1291,0.488617295130822
SPD_1292,0.575594269125833
SPD_1293,0.487471471532005
SPD_1294,0.537522649041782
SPD_1295,0.606789376689952
SPD_1296,0.483962594635174
SPD_1297,0.440517075832942
SPD_1298,0.246462020017879
SPD_1299,1
SPD_1300,0.456155311815031
SPD_1301,0.422961337061975
SPD_1302,0.65312570008489
SPD_1303,0.477432935737278
SPD_1304,0
SPD_1305,0
SPD_1306,0.518760977945943
SPD_1307,0.472872813304767
SPD_1308,0.469032347395265
SPD_1309,0.654208889534446
SPD_1310,0.588701591792467
SPD_1311,0.40767048347899
SPD_1312,1
SPD_1316,0.471539540369921
SPD_1317,0.484388494444112
SPD_1318,0
SPD_1319,1
SPD_1320,0
SPD_1321,0.446001970907405
SPD_1322,0.555403173687113
SPD_1323,0.675787506893308
SPD_1324,1
SPD_1326,0.186508162931552
SPD_1327,0.451634514421547
SPD_1328,0.524203351193881
SPD_1329,0.455097536567754
SPD_1330,0.505641267454192
SPD_1331,0.417214296742621
SPD_1332,0.392693319000634
SPD_1333,0.311893323974711
SPD_1334,0
SPD_1335,0.233596161618345
SPD_1336,0
SPD_1337,0
SPD_1338,0
SPD_1339,0
SPD_1340,0
SPD_1341,0
SPD_1342,1
SPD_1343,0.479008357876782
SPD_1344,1
SPD_1345,0
SPD_1346,0.20222268000727
SPD_1347,0.45431655362622
SPD_1348,0.476743508865605
SPD_1349,0.257991504643296
SPD_1350,0.39344997112372
SPD_1351,0.211288862643044
SPD_1352,0.594522960112544
SPD_1353,0.531344304953479
SPD_1354,1
SPD_1355,1
SPD_1357,0.693111461620728
SPD_1358,0.213293511519633
SPD_1359,0
SPD_1360,0.502933501134885
SPD_1362,0.528962854072231
SPD_1363,0
SPD_1364,0.610754281199929
SPD_1365,0.393270767434713
SPD_1366,0.453612525267021
SPD_1367,0.346309263946186
SPD_1368,0
SPD_1369,0
SPD_1370,0
SPD_1371,0.24591833000415
SPD_1372,1
SPD_1373,0.27611163227351
SPD_1374,0.459840327778103
SPD_1375,0.475011615619188
SPD_1376,1
SPD_1377,1
SPD_1378,0.508483685145476
SPD_1379,1
SPD_1380,0.573565771408377
SPD_1381,0.445687725795626
SPD_1382,0.52181156065346
SPD_1383,0
SPD_1384,0.454629134539267
SPD_1385,0.23322591205437
SPD_1386,0
SPD_1387,0.378671075175004
SPD_1388,0.422181606233972
SPD_1389,0.470306434080758
SPD_1390,0
SPD_1391,0
SPD_1392,0
SPD_1393,0.362593377612298
SPD_1394,0.358575729524275
SPD_1395,0.437919392605138
SPD_1396,0.357716745094622
SPD_1397,0.449497145560076
SPD_1398,0
SPD_1399,0.277770041247068
SPD_1400,0.481133224462852
SPD_1401,0
SPD_1402,0
SPD_1403,0.672002077841133
SPD_1404,0.363670074953184
SPD_1405,0
SPD_1406,0.37729825821925
SPD_1407,0.471331413191762
SPD_1408,0.516922927233156
SPD_1409,0.439370667175167
SPD_1411,0.495936748361498
SPD_1412,0
SPD_1413,0.236275018082107
SPD_1414,0.560425461209629
SPD_1415,0.479608794635044
SPD_1416,0.261826455940024
SPD_1417,0.354537141836073
SPD_1418,0.361623841349131
SPD_1419,0.496010156080444
SPD_1422,0.465687236235075
SPD_1423,0.46227517298781
SPD_1424,0.427389878520406
SPD_1425,0.493679057975983
SPD_1426,0.617449951741425
SPD_1427,0.498873694544334
SPD_1428,0.376209462300322
SPD_1429,0.441319322982417
SPD_1430,0.476625950618816
SPD_1431,0.461635643206042
SPD_1432,0
SPD_1433,0.34871797476312
SPD_1434,0.51745859589289
SPD_1435,0.379444940375675
SPD_1436,0.139971187854619
SPD_1437,0.372368978415208
SPD_1438,0.775600653210996
SPD_1439,0
SPD_1440,0.675970537886585
SPD_1441,1
SPD_1442,0.51262582072807
SPD_1443,0.517757663852397
SPD_1444,0.13137135071766
SPD_1445,0.604675964293179
SPD_1446,0.521714829926715
SPD_1447,0.610863212735873
SPD_1448,0.444615282213648
SPD_1449,0.520143694150222
SPD_1450,0
SPD_1451,1
SPD_1452,1
SPD_1454,0.545301756337203
SPD_1455,0.505047169752861
SPD_1456,0.487474077497934
SPD_1457,0.522041296469644
SPD_1458,0.298866775790381
SPD_1459,0.555868791474901
SPD_1460,0.556326062197048
SPD_1461,0
SPD_1462,0.358321926150776
SPD_1463,0
SPD_1464,0.495737222568084
SPD_1465,0.783100282153226
SPD_1466,0.466236732063943
SPD_1467,0.5455372892479
SPD_1468,0.378730226713882
SPD_1469,0.488646478308957
SPD_1470,0.508216769302266
SPD_1471,0.512207213136713
SPD_1472,0.0062357512824235
SPD_1473,1
SPD_1474,0.391586313140223
SPD_1475,0.464035679413225
SPD_1476,0.476285758904851
SPD_1477,0.413405264047113
SPD_1478,0.52000091076957
SPD_1479,0
SPD_1480,0
SPD_1481,0.419513326927563
SPD_1482,0.439951542198847
SPD_1483,0
SPD_1484,0.310487265073345
SPD_1485,0
SPD_1486,0
SPD_1487,0.608368527959925
SPD_1488,0.6470776122632
SPD_1489,0.761683727021101
SPD_1490,0.575451210592963
SPD_1491,1
SPD_1492,0.485535720381086
SPD_1493,0.583135801678421
SPD_1494,0.616759813395221
SPD_1495,0.772958982939639
SPD_1496,0.984888062101159
SPD_1497,0.396483658712857
SPD_1498,0.607210241207304
SPD_1499,1.2296618138541
SPD_1500,0.755328753948186
SPD_1501,0.809188434620379
SPD_1502,0.698971729961595
SPD_1503,0.468894980172776
SPD_1504,1
SPD_1505,0.521207023673761
SPD_1506,0.417334519143881
SPD_1507,0.123375280296863
SPD_1508,0.298332916489308
SPD_1509,0.439293365147552
SPD_1510,0.443897680989374
SPD_1511,0.399155445909216
SPD_1512,0.0333792218556447
SPD_1514,0.468205162082952
SPD_1515,0.568093902693078
SPD_1516,0.610781550662607
SPD_1517,1
SPD_1518,1
SPD_1519,0
SPD_1520,0.40873592680664
SPD_1521,1
SPD_1522,0
SPD_1523,0
SPD_1524,0.454529526028758
SPD_1525,0.835484767318295
SPD_1526,0.809989146042662
SPD_1527,0.711320933845621
SPD_1528,0.413276355281707
SPD_1530,0.642314309440077
SPD_1531,0.638344270025505
SPD_1532,0.456004951588244
SPD_1533,0.521487985590782
SPD_1534,0.246957579234135
SPD_1535,0.404148430221407
SPD_1536,0
SPD_1537,0.273689992886398
SPD_1538,0.554340114240017
SPD_1540,0.506415981055035
SPD_1541,0.399364544750009
SPD_1542,0
SPD_1543,0
SPD_1544,0.392739506067271
SPD_1545,0
SPD_1546,0
SPD_1547,0
SPD_1548,0.385020173317408
SPD_1549,0.195624712215731
SPD_1550,0.502735606899908
SPD_1551,0.478785754512101
SPD_1552,0.422878425557178
SPD_1553,0.522256250125576
SPD_1554,0.490037777564126
SPD_1555,0.442983735944451
SPD_1556,0.442846954795829
SPD_1557,0.397838997537526
SPD_1558,0.465038102488507
SPD_1559,0.289649144291315
SPD_1560,0
SPD_1561,0.498094760161341
SPD_1562,0.468441012474522
SPD_1563,1
SPD_1564,0.578227880384022
SPD_1565,0.447963134647631
SPD_1566,0.500707075768902
SPD_1567,0
SPD_1568,0.606800196199685
SPD_1569,0.424579169439933
SPD_1570,0.541539032152838
SPD_1571,0.691860883695875
SPD_1572,0.463453776219484
SPD_1573,0.450952557689253
SPD_1574,1
SPD_1575,0.521596848687386
SPD_1576,0.463762067450631
SPD_1577,0.571718075483926
SPD_1578,1
SPD_1579,0.48276695816511
SPD_1580,0.519034415873286
SPD_1582,0.737135081668301
SPD_1583,1
SPD_1584,1
SPD_1585,1
SPD_1586,1
SPD_1587,0.854764676562145
SPD_1588,0.598901041181392
SPD_1589,0.904719231178955
SPD_1590,0.489547167500221
SPD_1591,0.494533229670329
SPD_1592,0.566444047345259
SPD_1593,0.422472996377799
SPD_1594,0.296671697714215
SPD_1595,0.77002405600529
SPD_1596,0.466559241003459
SPD_1597,0.550005904856177
SPD_1598,0.59071550350478
SPD_1599,0.433775173233344
SPD_1600,0.418184464704703
SPD_1601,0.506750697941333
SPD_1602,0.634432456197987
SPD_1603,1
SPD_1604,1
SPD_1605,0.816364767052827
SPD_1606,0.85746952186207
SPD_1607,1.06058680982957
SPD_1608,0.816197477150528
SPD_1609,0.913584294210533
SPD_1610,0.646277566157067
SPD_1611,1
SPD_1612,0.945529107633685
SPD_1613,0.917088078521322
SPD_1614,1.1903197669048
SPD_1615,0.776501972801985
SPD_1616,0.664878983067055
SPD_1617,1.03462962885955
SPD_1618,0.500768738134822
SPD_1619,0
SPD_1620,0.372401476357467
SPD_1621,0.515271334935857
SPD_1622,0.500871853355834
SPD_1623,0.415831441502705
SPD_1624,0.488186688087653
SPD_1625,0.501956591288368
SPD_1626,0.34813707520525
SPD_1628,0.43355871859582
SPD_1629,0.459723255028556
SPD_1630,0.761586850713169
SPD_1631,0.599818514838395
SPD_1632,0.536506446322136
SPD_1633,0.361858199313935
SPD_1634,0.390417306083219
SPD_1635,0.569825201160692
SPD_1636,0.726996927874901
SPD_1637,0.565958473896715
SPD_1638,0.52754032458409
SPD_1639,0.517991557103044
SPD_1640,0.584681384155623
SPD_1642,0.513476706690067
SPD_1643,0.488461783406098
SPD_1644,0.648465235088641
SPD_1645,0.470507257154075
SPD_1646,0.524969589302668
SPD_1647,0.434800800910089
SPD_1648,0.570061047594039
SPD_1649,0.524204779612934
SPD_1650,0.610326068540835
SPD_1651,0.467124548694775
SPD_1652,0.467792364378243
SPD_1653,0.492103594007646
SPD_1654,0.420497892022775
SPD_1655,0.400933029914714
SPD_1656,0.381223255452136
SPD_1657,0.420199405768849
SPD_1658,0.452903144915848
SPD_1659,0.445553179777913
SPD_1660,0.489746314040655
SPD_1661,0.354402210541876
SPD_1662,0.479151736447362
SPD_1663,0.192386945233341
SPD_1664,0.455050010503104
SPD_1665,0.478014692975386
SPD_1667,0.358889947734711
SPD_1668,0.345661552889026
SPD_1669,0.357040969375467
SPD_1670,0.356332856396468
SPD_1671,0.775638264184525
SPD_1672,0.288484927975233
SPD_1673,0.838965199422029
SPD_1674,1
SPD_1675,0.750093497477832
SPD_1676,0.577335281222199
SPD_1677,0.500439876866757
SPD_1678,0.549076697287266
SPD_1679,0.441313183058901
SPD_1680,0.349200239078826
SPD_1704,0.605832788749442
SPD_1705,0.47071059780015
SPD_1706,0.40621471714503
SPD_1707,0.546386431900721
SPD_1708,1
SPD_1709,0
SPD_1710,0.454384520574546
SPD_1711,0.508480293160275
SPD_1712,0.516317639074616
SPD_1713,0.475381264136293
SPD_1714,0.515616662289628
SPD_1715,0.491808912489929
SPD_1716,1
SPD_1717,0.393951231782245
SPD_1718,0.498920599104442
SPD_1719,0.576426611835022
SPD_1720,0.506663354682685
SPD_1721,0.48047601530801
SPD_1723,1
SPD_1725,0.403671031162297
SPD_1726,0.641888748067526
SPD_1727,0.70129228212907
SPD_1728,0.478817157603596
SPD_1729,0.462236626027757
SPD_1731,0.507820618819232
SPD_1732,0.608657860723394
SPD_1733,0.488860253319584
SPD_1734,0.699248692342745
SPD_1735,0.736806832439009
SPD_1736,0.586502449249243
SPD_1737,0.542180656508336
SPD_1738,0.570134776845161
SPD_1739,0.287844114658427
SPD_1740,0.557251919318645
SPD_1741,0.310061107639634
SPD_1742,0.529804907719404
SPD_1743,0.423480798062313
SPD_1744,0.509838503368928
SPD_1745,0.75977086161147
SPD_1746,0.497470398266894
SPD_1747,0.514022193737659
SPD_1748,0.518002956445288
SPD_1749,1.33506717133598
SPD_1750,0.928421313991259
SPD_1751,0.980246607644009
SPD_1752,1.82285143394483
SPD_1753,0.927681930726397
SPD_1754,0.698265330431458
SPD_1755,0.622850260355205
SPD_1756,0.595704180353234
SPD_1757,0.455495045305999
SPD_1758,0
SPD_1759,0
SPD_1761,0.65158968311734
SPD_1762,0.489482471065537
SPD_1763,0.501214738816073
SPD_1764,0.600815450912266
SPD_1765,0.726068675838457
SPD_1766,0
SPD_1767,0
SPD_1768,0.466449593678959
SPD_1770,0.635517652072367
SPD_1769,0.604326647165082
SPD_1771,0.406689165804627
SPD_1772,0.505179263683639
SPD_1773,0
SPD_1774,0.481188673950896
SPD_1775,0.555885279379521
SPD_1776,0.488894672372327
SPD_1777,0.468690356645224
SPD_1778,0.290552797480871
SPD_1779,0.427091897268986
SPD_1780,0
SPD_1781,0
SPD_1782,0
SPD_1783,0.462793311579524
SPD_1784,0.422076996177408
SPD_1785,0.551122160839551
SPD_1786,0.573129972315925
SPD_1787,0
SPD_1788,0.43940197833994
SPD_1789,0.441489805249345
SPD_1790,0
SPD_1791,0.279387628091505
SPD_1792,0.662448452659977
SPD_1793,0.476792812770834
SPD_1794,0.434641203251039
SPD_1796,0.37633106771272
SPD_1795,1
SPD_1797,0.357599380821563
SPD_1798,0.488553054752451
SPD_1799,0.655470292109025
SPD_1800,0.495207615169821
SPD_1801,1
SPD_1802,1
SPD_1803,1
SPD_1818,1
SPD_1819,0.401721612436235
SPD_1820,0
SPD_1821,0.14699690707461
SPD_1822,0.550274540283619
SPD_1823,0
SPD_1824,0.673249212620178
SPD_1826,0.548080402599239
SPD_1827,0.542226943272198
SPD_1828,0.607204263958325
SPD_1829,0.523011500529619
SPD_1830,0.759421833045443
SPD_1831,0.948090011424714
SPD_1832,0.535765820282995
SPD_1833,0.690528474401371
SPD_1834,0.600057424857836
SPD_1835,1
SPD_1836,0.469115759859842
SPD_1837,0.504950584477169
SPD_1838,0.602580248006037
SPD_1839,0.122193209403748
SPD_1840,0.634647236637719
SPD_1841,0.786131524665582
SPD_1842,0.733410702367288
SPD_1843,0.665455235422126
SPD_1844,0.590289772826095
SPD_1845,0.531596450330796
SPD_1846,0.478527998758101
SPD_1847,0.64699843790615
SPD_1848,0.453951440625299
SPD_1849,0.321621094808656
SPD_1850,0.439419020308268
SPD_1851,0
SPD_1852,0.501507809165458
SPD_1853,0.2748912909116
SPD_1854,0.478560927470473
SPD_1855,1
SPD_1856,1
SPD_1857,0.481565709587047
SPD_1858,0.503027943546626
SPD_1859,0.495028712938326
SPD_1860,0.486497436471003
SPD_1861,0.485573108722578
SPD_1862,0.576059045566248
SPD_1863,0.569867296735291
SPD_1864,0.727859214704366
SPD_1865,0.64417803399659
SPD_1866,0.320789938192591
SPD_1867,0.328480707639099
SPD_1868,0.543220460799542
SPD_1869,0.607029299764696
SPD_1871,0.558541423824115
SPD_1873,1
SPD_1874,0.445598923773502
SPD_1875,0.579433940777072
SPD_1876,0.638925273207328
SPD_1877,0.33742834160399
SPD_1878,0.305380850215092
SPD_1895,0.451485121312044
SPD_1896,0.222342447704359
SPD_1897,0.254497584216248
SPD_1898,0
SPD_1899,0.508483685145476
SPD_1900,0.309498527279168
SPD_1901,1
SPD_1902,0.247435382700855
SPD_1903,1
SPD_1904,0.60100627641438
SPD_1905,0
SPD_1906,1
SPD_1907,0.536645517575886
SPD_1908,0.504019786089563
SPD_1909,0.525889648766148
SPD_1910,0.459834803545936
SPD_1911,0.650986079673115
SPD_1912,0.851259534074697
SPD_1913,0.702394269814568
SPD_1914,0.624352356771879
SPD_1916,0.588661218546493
SPD_1917,1
SPD_1918,0
SPD_1919,0.343455041708914
SPD_1920,0.672825136746881
SPD_1921,0.56379374766446
SPD_1922,0.450643204727152
SPD_1923,0.391784800732199
SPD_1924,0.667176920196542
SPD_1925,0.935026436525815
SPD_1926,0.27177204696627
SPD_1927,0.888418974944501
SPD_1928,0.640405313768747
SPD_1929,0.674499185369735
SPD_1930,0.751362959451012
SPD_1931,0.88895973187834
SPD_1932,0.567558632630164
SPD_1933,0.22819373393489
SPD_1934,0.95466532312468
SPD_1935,0.768478778451479
SPD_1936,0.613160710999736
SPD_1937,0.694916800663986
SPD_1938,0.587431283857016
SPD_1939,1
SPD_1940,0.454122875903671
SPD_1941,0.173397749408751
SPD_1942,1
SPD_1943,0.486276835568366
SPD_1944,0.611339992383858
SPD_1945,0.598007087254237
SPD_1946,0.533906080656495
SPD_1947,0.485208879418813
SPD_1948,1
SPD_1949,1
SPD_1950,0.262097670810378
SPD_1951,0.711398037852257
SPD_1952,1
SPD_1953,0.497029410431293
SPD_1954,0.477957585587967
SPD_1955,1
SPD_1956,0.617050951538074
SPD_1957,1.07098483675154
SPD_1958,0.971472042792953
SPD_1959,1.24556844886321
SPD_1960,0.777949738328036
SPD_1961,1.18855498274634
SPD_1962,0.731906342966802
SPD_1963,0.489793277103691
SPD_1964,0.494114177998181
SPD_1965,1.05122900226497
SPD_1966,1
SPD_1967,1
SPD_1968,0.540991599319612
SPD_1969,0.639822641787622
SPD_1970,0.523265852045011
SPD_1971,0.757821318661781
SPD_1972,0.594227661848425
SPD_1973,0.755221788672915
SPD_1974,0.595994684116987
SPD_1976,0.607389323025198
SPD_1977,0.571347520399498
SPD_1978,0.853605123515148
SPD_1979,0.717484386710159
SPD_1981,1
SPD_1982,1
SPD_1983,1
SPD_1984,0.586877920849399
SPD_1985,0.920591872201969
SPD_1986,1.02344579161925
SPD_1987,1.54828253659339
SPD_1988,1.42681440633127
SPD_1989,1.1444222029689
SPD_1990,0.974005831013818
SPD_1991,0.763757586570838
SPD_1992,0.651367280311549
SPD_1993,1.01654124903547
SPD_1994,0.837864426255785
SPD_1995,0.893761880288271
SPD_1996,0.746092918209663
SPD_1997,0.786661244856907
SPD_1998,0.370151397831103
SPD_1999,0.371952154115804
SPD_2000,0.422934154196825
SPD_2001,1
SPD_2002,0.708386274809675
SPD_2003,0.513768116255808
SPD_2004,0.801339737114068
SPD_2005,0.669675568679742
SPD_2006,0.526326210177618
SPD_2007,0.755695720290361
SPD_2009,0.857034825817026
SPD_2010,0.49671206601317
SPD_2011,0.519138482456388
SPD_2012,0.318388435158563
SPD_2013,0.494728797055632
SPD_2014,0.516210796469464
SPD_2015,0.369460386678105
SPD_2016,0.400743908332685
SPD_2017,1
SPD_2018,0.632346321620892
SPD_2019,0.741555459486139
SPD_2020,0.571822715646031
SPD_2021,1
SPD_2022,0.312765111391666
SPD_2023,0.469728981327044
SPD_2024,0.634448451228712
SPD_2025,0.537519570793146
SPD_2026,0.516703021532578
SPD_2027,0.462760777553656
SPD_2028,0.552856865993481
SPD_2029,0
SPD_2030,0
SPD_2031,0.429545711174194
SPD_2032,0.150057798203182
SPD_2033,0.655800084486449
SPD_2034,0.71225820252111
SPD_2035,0.651380422299313
SPD_2036,0.524432993593512
SPD_2037,0.53275471170429
SPD_2038,1
SPD_2041,0.305589787255842
SPD_2042,0
SPD_2043,0
SPD_2044,0
SPD_2045,0
SPD_2046,0.379550270279226
SPD_2047,0.397672570724074
SPD_2048,0.380736945758077
SPD_2049,0.410034104703412
SPD_2050,0.379371996434491
SPD_2051,0.336343129848285
SPD_2052,0.388484666605582
SPD_2053,0.438397022845965
SPD_2054,0
SPD_2055,0.218729064272629
SPD_2056,0
SPD_2057,0.347138417375129
SPD_2058,0.757367023963708
SPD_2060,0.739739600904125
SPD_2063,0.88287215062729
SPD_2064,1.08212727052153
SPD_2065,1
SPD_2067,0.514770577115988
SPD_2068,0.334889401049393
SPD_2069,1
